customer,day,daily_amount,nr_trans
customer65,2019-06-29 00:00:00+00:00,1034.81,12
customer65,2019-07-14 00:00:00+00:00,1300.0,13
customer65,2019-07-15 00:00:00+00:00,1915.37,17
customer65,2019-07-16 00:00:00+00:00,400.0,9
customer65,2019-08-09 00:00:00+00:00,148.0,4
customer65,2019-08-15 00:00:00+00:00,150.0,5
customer65,2019-08-16 00:00:00+00:00,243.0,10
customer65,2019-08-29 00:00:00+00:00,820.0,11
customer65,2019-09-05 00:00:00+00:00,10.0,1
customer65,2019-09-06 00:00:00+00:00,109.35,2
customer65,2019-09-11 00:00:00+00:00,1000.0,10
customer65,2019-09-12 00:00:00+00:00,300.0,3
customer65,2019-09-13 00:00:00+00:00,500.0,5
customer65,2019-09-14 00:00:00+00:00,1104.0,10
customer65,2019-09-15 00:00:00+00:00,3512.0,17
customer65,2019-09-16 00:00:00+00:00,800.0,5
customer65,2019-09-17 00:00:00+00:00,1210.0,11
customer65,2019-09-18 00:00:00+00:00,1502.98,14
customer65,2019-09-19 00:00:00+00:00,1406.0,10
customer65,2019-09-21 00:00:00+00:00,100.0,1
customer65,2019-09-22 00:00:00+00:00,1994.0,12
customer65,2019-09-23 00:00:00+00:00,1502.0,8
customer65,2019-09-24 00:00:00+00:00,1578.0,12
customer65,2019-09-25 00:00:00+00:00,2770.0,15
customer65,2019-09-26 00:00:00+00:00,2200.0,13
customer65,2019-09-27 00:00:00+00:00,800.0,5
customer65,2019-09-28 00:00:00+00:00,2067.0,15
customer65,2019-09-29 00:00:00+00:00,653.8,5
customer65,2019-09-30 00:00:00+00:00,420.0,4
customer65,2019-10-07 00:00:00+00:00,592.0,6
customer65,2019-10-12 00:00:00+00:00,1000.0,7
customer65,2019-10-13 00:00:00+00:00,200.0,2
customer65,2019-10-14 00:00:00+00:00,1208.0,8
customer65,2019-10-15 00:00:00+00:00,385.0,3
customer65,2019-10-16 00:00:00+00:00,605.0,4
customer65,2019-10-17 00:00:00+00:00,1624.0,12
customer65,2019-10-18 00:00:00+00:00,1308.3,14
customer65,2019-10-20 00:00:00+00:00,1115.0,15
customer65,2019-10-21 00:00:00+00:00,250.0,3
customer65,2019-10-22 00:00:00+00:00,115.0,2
customer65,2019-10-24 00:00:00+00:00,909.0,11
customer65,2019-10-25 00:00:00+00:00,525.0,6
customer65,2019-10-26 00:00:00+00:00,725.0,8
customer65,2019-10-27 00:00:00+00:00,730.0,8
customer65,2019-10-28 00:00:00+00:00,137.24,5
customer65,2019-10-29 00:00:00+00:00,68.0,2
customer65,2019-10-31 00:00:00+00:00,663.0,10
customer65,2019-11-01 00:00:00+00:00,339.25,5
customer65,2019-11-02 00:00:00+00:00,110.0,3
customer65,2019-11-09 00:00:00+00:00,348.0,5
customer65,2019-11-10 00:00:00+00:00,995.0,12
customer65,2019-11-14 00:00:00+00:00,656.0,7
customer65,2019-11-15 00:00:00+00:00,600.0,11
customer65,2019-11-16 00:00:00+00:00,10.0,1
customer65,2019-11-21 00:00:00+00:00,590.0,8
customer65,2019-11-22 00:00:00+00:00,145.0,4
customer65,2019-11-23 00:00:00+00:00,345.0,9
customer65,2019-12-15 00:00:00+00:00,10.0,1
customer65,2019-12-16 00:00:00+00:00,96.0,5
customer65,2019-12-17 00:00:00+00:00,10.0,1
customer65,2019-12-27 00:00:00+00:00,10.0,1
customer65,2020-01-03 00:00:00+00:00,198.0,2
customer65,2020-01-05 00:00:00+00:00,10.0,1
customer65,2020-01-06 00:00:00+00:00,10.0,1
customer65,2020-01-10 00:00:00+00:00,101.0,1
customer65,2020-01-24 00:00:00+00:00,1189.25,10
customer65,2020-01-31 00:00:00+00:00,1416.0,16
customer65,2020-02-01 00:00:00+00:00,400.0,6
customer65,2020-02-10 00:00:00+00:00,413.0,5
customer65,2020-02-13 00:00:00+00:00,115.0,2
customer650,2019-06-28 00:00:00+00:00,26.0,2
customer650,2019-06-29 00:00:00+00:00,17.0,1
customer650,2019-07-12 00:00:00+00:00,23.0,2
customer650,2019-07-24 00:00:00+00:00,10.0,1
customer650,2019-07-26 00:00:00+00:00,10.0,1
customer650,2019-07-31 00:00:00+00:00,10.0,1
customer650,2019-08-02 00:00:00+00:00,10.0,1
customer650,2019-08-03 00:00:00+00:00,20.0,1
customer650,2019-08-15 00:00:00+00:00,10.0,1
customer650,2019-08-21 00:00:00+00:00,10.0,1
customer650,2019-09-07 00:00:00+00:00,12.0,1
customer650,2019-09-13 00:00:00+00:00,12.0,1
customer650,2019-09-28 00:00:00+00:00,10.0,1
customer650,2019-11-13 00:00:00+00:00,15.0,1
customer650,2019-11-15 00:00:00+00:00,15.0,1
customer650,2019-11-16 00:00:00+00:00,17.0,1
customer650,2019-11-20 00:00:00+00:00,17.0,1
customer650,2019-11-21 00:00:00+00:00,17.0,1
customer650,2019-11-22 00:00:00+00:00,16.0,1
customer650,2019-12-03 00:00:00+00:00,13.0,1
customer650,2019-12-08 00:00:00+00:00,17.0,1
customer650,2019-12-12 00:00:00+00:00,30.0,1
customer650,2019-12-15 00:00:00+00:00,10.0,1
customer650,2019-12-19 00:00:00+00:00,26.0,2
customer650,2020-01-08 00:00:00+00:00,19.0,1
customer650,2020-01-14 00:00:00+00:00,22.0,2
customer650,2020-01-15 00:00:00+00:00,14.0,1
customer650,2020-01-19 00:00:00+00:00,19.0,1
customer650,2020-01-21 00:00:00+00:00,30.0,2
customer650,2020-01-22 00:00:00+00:00,13.0,1
customer650,2020-01-24 00:00:00+00:00,19.0,1
customer650,2020-02-09 00:00:00+00:00,38.0,2
customer650,2020-02-10 00:00:00+00:00,19.0,1
customer650,2020-02-12 00:00:00+00:00,19.0,1
customer650,2020-02-13 00:00:00+00:00,50.0,2
customer651,2019-12-10 00:00:00+00:00,10.0,1
customer651,2019-12-13 00:00:00+00:00,50.0,2
customer651,2019-12-14 00:00:00+00:00,100.0,2
customer651,2019-12-15 00:00:00+00:00,50.0,1
customer651,2019-12-16 00:00:00+00:00,250.0,7
customer651,2020-01-14 00:00:00+00:00,40.0,3
customer651,2020-02-08 00:00:00+00:00,60.0,2
customer652,2019-03-02 00:00:00+00:00,35.0,1
customer652,2019-03-13 00:00:00+00:00,100.0,1
customer652,2019-03-14 00:00:00+00:00,100.0,1
customer652,2019-03-17 00:00:00+00:00,250.0,2
customer652,2019-05-11 00:00:00+00:00,100.0,2
customer652,2019-06-23 00:00:00+00:00,50.0,1
customer653,2019-12-14 00:00:00+00:00,250.0,1
customer653,2019-12-15 00:00:00+00:00,850.0,3
customer653,2019-12-16 00:00:00+00:00,750.0,3
customer653,2019-12-18 00:00:00+00:00,750.0,2
customer653,2019-12-20 00:00:00+00:00,850.0,3
customer653,2019-12-21 00:00:00+00:00,1250.0,2
customer653,2019-12-30 00:00:00+00:00,500.0,1
customer653,2019-12-31 00:00:00+00:00,1000.0,1
customer653,2020-01-01 00:00:00+00:00,500.0,1
customer653,2020-01-12 00:00:00+00:00,2000.0,4
customer653,2020-01-19 00:00:00+00:00,1500.0,3
customer653,2020-01-25 00:00:00+00:00,1500.0,3
customer653,2020-01-26 00:00:00+00:00,1000.0,2
customer653,2020-02-10 00:00:00+00:00,500.0,2
customer653,2020-02-17 00:00:00+00:00,1000.0,4
customer653,2020-02-18 00:00:00+00:00,350.0,2
customer655,2020-02-04 00:00:00+00:00,50.0,1
customer656,2019-03-31 00:00:00+00:00,20.0,1
customer656,2019-04-05 00:00:00+00:00,40.0,2
customer657,2019-03-23 00:00:00+00:00,200.0,1
customer657,2019-05-13 00:00:00+00:00,750.0,3
customer657,2019-05-14 00:00:00+00:00,190.0,1
customer657,2019-05-17 00:00:00+00:00,175.0,1
customer657,2019-05-18 00:00:00+00:00,400.0,3
customer657,2019-05-19 00:00:00+00:00,450.0,2
customer657,2019-06-25 00:00:00+00:00,200.0,1
customer657,2019-06-26 00:00:00+00:00,200.0,1
customer657,2019-09-29 00:00:00+00:00,350.0,2
customer657,2019-09-30 00:00:00+00:00,200.0,1
customer657,2019-10-04 00:00:00+00:00,300.0,1
customer657,2019-10-10 00:00:00+00:00,300.0,1
customer657,2019-10-12 00:00:00+00:00,300.0,1
customer657,2019-10-13 00:00:00+00:00,900.0,3
customer657,2019-10-14 00:00:00+00:00,250.0,1
customer657,2019-10-15 00:00:00+00:00,1700.0,4
customer657,2019-11-03 00:00:00+00:00,1200.0,5
customer657,2019-11-04 00:00:00+00:00,500.0,3
customer657,2019-11-09 00:00:00+00:00,400.0,1
customer657,2019-11-11 00:00:00+00:00,300.0,2
customer657,2019-11-13 00:00:00+00:00,200.0,1
customer657,2019-11-15 00:00:00+00:00,450.0,2
customer657,2019-11-17 00:00:00+00:00,550.0,2
customer657,2019-11-28 00:00:00+00:00,200.0,1
customer657,2019-11-29 00:00:00+00:00,400.0,3
customer657,2019-11-30 00:00:00+00:00,400.0,3
customer657,2019-12-01 00:00:00+00:00,200.0,1
customer657,2019-12-05 00:00:00+00:00,300.0,2
customer657,2019-12-06 00:00:00+00:00,200.0,2
customer657,2019-12-10 00:00:00+00:00,200.0,1
customer657,2019-12-13 00:00:00+00:00,380.0,3
customer657,2019-12-17 00:00:00+00:00,100.0,1
customer657,2019-12-21 00:00:00+00:00,100.0,1
customer657,2019-12-24 00:00:00+00:00,200.0,2
customer657,2019-12-26 00:00:00+00:00,100.0,1
customer657,2019-12-30 00:00:00+00:00,300.0,3
customer657,2019-12-31 00:00:00+00:00,400.0,2
customer658,2020-02-25 00:00:00+00:00,45.0,2
customer658,2020-02-27 00:00:00+00:00,50.0,1
customer659,2019-08-23 00:00:00+00:00,10.0,1
customer659,2019-08-24 00:00:00+00:00,25.0,1
customer659,2019-08-26 00:00:00+00:00,10.0,1
customer659,2019-08-29 00:00:00+00:00,10.0,1
customer659,2019-08-30 00:00:00+00:00,10.0,1
customer659,2019-09-01 00:00:00+00:00,10.0,1
customer659,2019-09-08 00:00:00+00:00,20.0,1
customer66,2019-03-04 00:00:00+00:00,100.0,2
customer66,2019-03-06 00:00:00+00:00,400.0,8
customer66,2019-03-13 00:00:00+00:00,25.0,1
customer66,2019-03-30 00:00:00+00:00,350.0,10
customer66,2019-04-27 00:00:00+00:00,75.0,3
customer660,2019-10-05 00:00:00+00:00,2000.0,3
customer660,2019-10-06 00:00:00+00:00,2000.0,3
customer661,2019-03-02 00:00:00+00:00,400.0,1
customer661,2019-03-20 00:00:00+00:00,1000.0,1
customer661,2019-03-27 00:00:00+00:00,1750.0,2
customer661,2019-03-29 00:00:00+00:00,50.0,1
customer661,2019-03-30 00:00:00+00:00,50.0,1
customer661,2019-03-31 00:00:00+00:00,50.0,1
customer661,2019-04-10 00:00:00+00:00,1000.0,1
customer661,2019-04-24 00:00:00+00:00,1000.0,1
customer661,2019-07-14 00:00:00+00:00,400.0,1
customer661,2019-07-28 00:00:00+00:00,400.0,1
customer661,2019-08-10 00:00:00+00:00,400.0,1
customer662,2019-08-07 00:00:00+00:00,300.0,4
customer662,2019-08-08 00:00:00+00:00,100.0,1
customer662,2019-08-30 00:00:00+00:00,200.0,1
customer662,2019-09-03 00:00:00+00:00,300.0,2
customer662,2019-09-06 00:00:00+00:00,60.0,1
customer662,2019-09-12 00:00:00+00:00,200.0,1
customer662,2019-09-19 00:00:00+00:00,100.0,1
customer662,2020-02-22 00:00:00+00:00,1300.0,2
customer662,2020-02-23 00:00:00+00:00,800.0,1
customer663,2019-12-27 00:00:00+00:00,25.0,1
customer664,2019-09-05 00:00:00+00:00,30.0,1
customer664,2019-09-08 00:00:00+00:00,30.0,1
customer664,2019-09-09 00:00:00+00:00,10.0,1
customer664,2019-09-11 00:00:00+00:00,10.0,1
customer664,2019-09-15 00:00:00+00:00,45.0,2
customer664,2019-09-17 00:00:00+00:00,20.0,1
customer664,2019-09-25 00:00:00+00:00,50.0,1
customer664,2019-09-29 00:00:00+00:00,40.0,1
customer664,2019-10-01 00:00:00+00:00,65.0,3
customer664,2019-10-03 00:00:00+00:00,20.0,1
customer664,2019-10-04 00:00:00+00:00,20.0,1
customer664,2019-10-05 00:00:00+00:00,10.0,1
customer664,2019-10-06 00:00:00+00:00,20.0,1
customer664,2019-10-10 00:00:00+00:00,60.0,2
customer664,2019-10-11 00:00:00+00:00,25.0,1
customer664,2019-10-13 00:00:00+00:00,20.0,1
customer664,2019-10-15 00:00:00+00:00,25.0,1
customer664,2019-10-16 00:00:00+00:00,15.0,1
customer664,2019-11-01 00:00:00+00:00,40.0,1
customer664,2019-11-10 00:00:00+00:00,25.0,1
customer664,2019-12-22 00:00:00+00:00,20.0,1
customer664,2019-12-29 00:00:00+00:00,30.0,1
customer665,2019-03-07 00:00:00+00:00,50.0,1
customer665,2019-03-08 00:00:00+00:00,40.0,2
customer665,2019-03-10 00:00:00+00:00,20.0,1
customer665,2019-03-21 00:00:00+00:00,40.0,2
customer665,2019-03-23 00:00:00+00:00,160.0,2
customer665,2019-03-24 00:00:00+00:00,300.0,3
customer665,2019-03-27 00:00:00+00:00,20.0,1
customer665,2019-03-29 00:00:00+00:00,225.0,3
customer666,2020-01-07 00:00:00+00:00,100.0,1
customer666,2020-01-09 00:00:00+00:00,300.0,3
customer667,2019-12-05 00:00:00+00:00,50.0,1
customer667,2019-12-13 00:00:00+00:00,40.0,1
customer667,2019-12-14 00:00:00+00:00,80.0,2
customer667,2019-12-19 00:00:00+00:00,80.0,2
customer667,2019-12-21 00:00:00+00:00,160.0,4
customer667,2019-12-23 00:00:00+00:00,100.0,2
customer667,2019-12-28 00:00:00+00:00,10.0,1
customer667,2020-01-03 00:00:00+00:00,15.0,1
customer667,2020-01-04 00:00:00+00:00,40.0,1
customer667,2020-01-05 00:00:00+00:00,20.0,1
customer667,2020-01-10 00:00:00+00:00,40.0,1
customer667,2020-01-24 00:00:00+00:00,30.0,1
customer668,2019-10-24 00:00:00+00:00,50.0,1
customer668,2019-10-26 00:00:00+00:00,75.0,2
customer668,2019-11-17 00:00:00+00:00,50.0,1
customer669,2019-03-11 00:00:00+00:00,110.0,2
customer669,2019-03-12 00:00:00+00:00,235.0,3
customer669,2019-03-13 00:00:00+00:00,190.0,2
customer669,2019-03-20 00:00:00+00:00,50.0,1
customer669,2019-03-27 00:00:00+00:00,50.0,1
customer669,2019-04-06 00:00:00+00:00,50.0,1
customer669,2019-04-16 00:00:00+00:00,50.0,1
customer669,2019-05-16 00:00:00+00:00,50.0,1
customer669,2019-06-26 00:00:00+00:00,50.0,1
customer669,2019-07-14 00:00:00+00:00,50.0,1
customer669,2019-07-23 00:00:00+00:00,10.0,1
customer669,2019-08-16 00:00:00+00:00,50.0,1
customer669,2019-08-23 00:00:00+00:00,50.0,1
customer669,2019-08-30 00:00:00+00:00,50.0,1
customer669,2019-09-07 00:00:00+00:00,50.0,1
customer669,2019-09-15 00:00:00+00:00,11.97,1
customer669,2019-09-16 00:00:00+00:00,38.0,1
customer669,2019-09-24 00:00:00+00:00,12.0,1
customer669,2019-09-26 00:00:00+00:00,38.0,1
customer669,2019-10-01 00:00:00+00:00,12.0,1
customer669,2019-10-24 00:00:00+00:00,50.0,1
customer669,2019-11-01 00:00:00+00:00,50.0,1
customer669,2019-11-08 00:00:00+00:00,50.0,1
customer669,2019-11-16 00:00:00+00:00,50.0,1
customer669,2019-11-23 00:00:00+00:00,50.0,1
customer669,2019-12-01 00:00:00+00:00,50.0,1
customer669,2019-12-08 00:00:00+00:00,50.0,1
customer669,2019-12-15 00:00:00+00:00,50.0,1
customer669,2019-12-23 00:00:00+00:00,50.0,1
customer669,2019-12-30 00:00:00+00:00,50.0,1
customer669,2020-01-08 00:00:00+00:00,50.0,1
customer669,2020-02-09 00:00:00+00:00,50.0,1
customer67,2019-07-01 00:00:00+00:00,50.0,1
customer670,2019-08-16 00:00:00+00:00,225.0,3
customer670,2019-08-17 00:00:00+00:00,200.0,1
customer670,2019-08-18 00:00:00+00:00,150.0,1
customer670,2019-09-08 00:00:00+00:00,100.0,1
customer670,2019-09-13 00:00:00+00:00,50.0,1
customer670,2019-09-14 00:00:00+00:00,50.0,1
customer670,2019-09-15 00:00:00+00:00,100.0,2
customer670,2019-09-19 00:00:00+00:00,300.0,3
customer670,2019-09-20 00:00:00+00:00,250.0,2
customer670,2019-09-22 00:00:00+00:00,100.0,1
customer671,2019-03-29 00:00:00+00:00,100.0,2
customer671,2019-03-30 00:00:00+00:00,450.0,6
customer671,2019-03-31 00:00:00+00:00,50.0,1
customer671,2019-04-03 00:00:00+00:00,50.0,1
customer671,2019-04-13 00:00:00+00:00,125.0,2
customer671,2019-04-17 00:00:00+00:00,100.0,2
customer671,2019-04-29 00:00:00+00:00,100.0,1
customer671,2019-05-04 00:00:00+00:00,50.0,1
customer671,2019-05-05 00:00:00+00:00,25.0,1
customer671,2019-05-07 00:00:00+00:00,25.0,1
customer671,2019-05-08 00:00:00+00:00,100.0,2
customer671,2019-05-12 00:00:00+00:00,50.0,1
customer671,2019-05-13 00:00:00+00:00,50.0,2
customer671,2019-05-17 00:00:00+00:00,50.0,1
customer671,2019-05-19 00:00:00+00:00,25.0,1
customer671,2019-05-24 00:00:00+00:00,50.0,1
customer671,2019-05-25 00:00:00+00:00,50.0,1
customer671,2019-05-26 00:00:00+00:00,100.0,2
customer671,2019-05-28 00:00:00+00:00,110.0,3
customer671,2019-06-03 00:00:00+00:00,50.0,1
customer671,2019-06-07 00:00:00+00:00,150.0,3
customer671,2019-06-09 00:00:00+00:00,100.0,2
customer671,2019-06-11 00:00:00+00:00,100.0,2
customer671,2019-06-14 00:00:00+00:00,100.0,2
customer671,2019-06-17 00:00:00+00:00,100.0,2
customer671,2019-06-18 00:00:00+00:00,100.0,2
customer671,2019-06-23 00:00:00+00:00,25.0,1
customer671,2019-07-11 00:00:00+00:00,250.0,3
customer671,2019-07-12 00:00:00+00:00,50.0,1
customer671,2019-07-18 00:00:00+00:00,50.0,1
customer671,2019-07-21 00:00:00+00:00,25.0,1
customer671,2019-07-22 00:00:00+00:00,50.0,1
customer671,2019-08-03 00:00:00+00:00,50.0,1
customer671,2019-10-31 00:00:00+00:00,50.0,1
customer672,2019-04-27 00:00:00+00:00,50.0,1
customer672,2019-04-28 00:00:00+00:00,50.0,1
customer672,2019-04-29 00:00:00+00:00,50.0,1
customer672,2019-04-30 00:00:00+00:00,50.0,1
customer672,2019-05-07 00:00:00+00:00,50.0,1
customer672,2019-05-10 00:00:00+00:00,50.0,1
customer672,2019-05-11 00:00:00+00:00,50.0,1
customer672,2019-05-12 00:00:00+00:00,50.0,1
customer672,2019-05-24 00:00:00+00:00,50.0,1
customer672,2019-05-25 00:00:00+00:00,50.0,1
customer672,2019-05-26 00:00:00+00:00,50.0,1
customer672,2019-12-22 00:00:00+00:00,50.0,1
customer673,2019-08-09 00:00:00+00:00,47.0,2
customer673,2020-02-08 00:00:00+00:00,38.0,2
customer674,2019-06-12 00:00:00+00:00,200.0,1
customer674,2019-06-17 00:00:00+00:00,100.0,1
customer674,2019-06-18 00:00:00+00:00,60.0,2
customer674,2019-06-19 00:00:00+00:00,540.0,1
customer674,2019-08-26 00:00:00+00:00,60.0,1
customer674,2019-11-16 00:00:00+00:00,100.0,1
customer674,2019-11-17 00:00:00+00:00,100.0,1
customer674,2019-11-18 00:00:00+00:00,100.0,1
customer674,2019-11-22 00:00:00+00:00,100.0,1
customer674,2019-11-25 00:00:00+00:00,60.0,1
customer674,2019-11-27 00:00:00+00:00,100.0,1
customer674,2019-11-29 00:00:00+00:00,250.0,2
customer674,2019-12-09 00:00:00+00:00,100.0,1
customer674,2019-12-19 00:00:00+00:00,100.0,1
customer674,2019-12-29 00:00:00+00:00,100.0,1
customer674,2020-01-11 00:00:00+00:00,200.0,2
customer675,2019-06-13 00:00:00+00:00,50.0,1
customer675,2019-07-13 00:00:00+00:00,38.62,1
customer675,2019-08-03 00:00:00+00:00,100.0,1
customer675,2019-12-14 00:00:00+00:00,20.0,1
customer676,2020-01-10 00:00:00+00:00,125.0,1
customer676,2020-01-11 00:00:00+00:00,205.0,3
customer676,2020-01-14 00:00:00+00:00,130.0,2
customer676,2020-01-15 00:00:00+00:00,165.0,3
customer676,2020-01-16 00:00:00+00:00,55.0,1
customer676,2020-01-18 00:00:00+00:00,120.0,2
customer676,2020-01-21 00:00:00+00:00,65.0,1
customer676,2020-01-22 00:00:00+00:00,55.0,1
customer676,2020-01-23 00:00:00+00:00,165.0,3
customer676,2020-01-24 00:00:00+00:00,120.0,2
customer676,2020-01-25 00:00:00+00:00,125.0,2
customer676,2020-01-28 00:00:00+00:00,50.0,1
customer677,2020-01-19 00:00:00+00:00,850.0,6
customer677,2020-01-20 00:00:00+00:00,750.0,2
customer677,2020-01-22 00:00:00+00:00,250.0,1
customer677,2020-01-23 00:00:00+00:00,1400.0,4
customer677,2020-01-26 00:00:00+00:00,1750.0,3
customer677,2020-01-29 00:00:00+00:00,500.0,1
customer677,2020-01-30 00:00:00+00:00,250.0,1
customer678,2019-03-01 00:00:00+00:00,650.0,6
customer678,2019-03-02 00:00:00+00:00,500.0,5
customer678,2019-03-04 00:00:00+00:00,100.0,1
customer678,2019-03-08 00:00:00+00:00,50.0,1
customer678,2019-03-28 00:00:00+00:00,13.0,1
customer678,2019-05-25 00:00:00+00:00,50.0,1
customer678,2019-05-26 00:00:00+00:00,100.0,1
customer678,2019-08-27 00:00:00+00:00,30.0,1
customer679,2020-01-25 00:00:00+00:00,60.0,3
customer679,2020-02-22 00:00:00+00:00,280.0,14
customer679,2020-02-24 00:00:00+00:00,62.0,2
customer68,2019-03-23 00:00:00+00:00,20.0,1
customer68,2019-03-24 00:00:00+00:00,20.0,1
customer68,2019-03-30 00:00:00+00:00,100.0,1
customer68,2019-04-01 00:00:00+00:00,20.0,1
customer68,2019-04-06 00:00:00+00:00,25.0,1
customer68,2019-04-21 00:00:00+00:00,100.0,2
customer68,2019-04-29 00:00:00+00:00,40.0,2
customer68,2019-06-13 00:00:00+00:00,60.0,2
customer68,2019-06-14 00:00:00+00:00,160.0,2
customer68,2019-06-15 00:00:00+00:00,100.0,1
customer68,2019-06-22 00:00:00+00:00,100.0,3
customer68,2019-06-29 00:00:00+00:00,20.0,1
customer68,2019-07-23 00:00:00+00:00,20.0,1
customer68,2019-07-24 00:00:00+00:00,20.0,1
customer68,2019-08-01 00:00:00+00:00,20.0,1
customer68,2019-08-03 00:00:00+00:00,40.0,2
customer68,2019-08-04 00:00:00+00:00,60.0,3
customer68,2019-08-05 00:00:00+00:00,20.0,1
customer68,2019-08-06 00:00:00+00:00,20.0,1
customer68,2019-08-07 00:00:00+00:00,40.0,2
customer68,2019-08-08 00:00:00+00:00,80.0,4
customer68,2019-08-09 00:00:00+00:00,40.0,2
customer68,2019-08-10 00:00:00+00:00,40.0,2
customer68,2019-08-11 00:00:00+00:00,140.0,7
customer68,2019-08-12 00:00:00+00:00,20.0,1
customer68,2019-08-15 00:00:00+00:00,80.0,3
customer68,2019-08-16 00:00:00+00:00,40.0,2
customer68,2019-08-17 00:00:00+00:00,210.0,5
customer68,2019-08-19 00:00:00+00:00,20.0,1
customer68,2019-08-21 00:00:00+00:00,40.0,2
customer68,2019-08-23 00:00:00+00:00,40.0,1
customer68,2019-08-25 00:00:00+00:00,20.0,1
customer68,2019-09-01 00:00:00+00:00,40.0,2
customer68,2019-09-05 00:00:00+00:00,40.0,2
customer68,2019-09-07 00:00:00+00:00,60.0,3
customer68,2019-09-10 00:00:00+00:00,40.0,2
customer68,2019-09-11 00:00:00+00:00,20.0,1
customer68,2019-09-13 00:00:00+00:00,80.0,4
customer68,2019-09-14 00:00:00+00:00,40.0,2
customer68,2019-09-16 00:00:00+00:00,20.0,1
customer68,2019-09-17 00:00:00+00:00,40.0,2
customer68,2019-09-19 00:00:00+00:00,40.0,2
customer68,2019-09-20 00:00:00+00:00,20.0,1
customer68,2019-09-21 00:00:00+00:00,40.0,2
customer68,2019-09-23 00:00:00+00:00,20.0,1
customer68,2019-09-24 00:00:00+00:00,60.0,3
customer68,2019-09-26 00:00:00+00:00,20.0,1
customer68,2019-09-27 00:00:00+00:00,60.0,3
customer68,2019-09-28 00:00:00+00:00,40.0,2
customer68,2019-10-03 00:00:00+00:00,40.0,2
customer68,2019-10-04 00:00:00+00:00,20.0,1
customer68,2019-10-12 00:00:00+00:00,20.0,1
customer68,2019-10-14 00:00:00+00:00,60.0,3
customer68,2019-10-15 00:00:00+00:00,40.0,2
customer68,2019-10-16 00:00:00+00:00,40.0,2
customer68,2019-10-17 00:00:00+00:00,40.0,2
customer68,2019-10-18 00:00:00+00:00,65.0,3
customer68,2019-10-19 00:00:00+00:00,160.0,6
customer68,2019-10-20 00:00:00+00:00,20.0,1
customer68,2019-10-21 00:00:00+00:00,20.0,1
customer68,2019-10-22 00:00:00+00:00,40.0,2
customer68,2019-10-23 00:00:00+00:00,40.0,2
customer68,2019-10-24 00:00:00+00:00,40.0,2
customer68,2019-10-25 00:00:00+00:00,20.0,1
customer68,2019-10-26 00:00:00+00:00,60.0,3
customer68,2019-10-27 00:00:00+00:00,40.0,2
customer68,2019-10-28 00:00:00+00:00,20.0,1
customer68,2019-10-29 00:00:00+00:00,40.0,2
customer68,2019-10-30 00:00:00+00:00,40.0,2
customer68,2019-10-31 00:00:00+00:00,20.0,1
customer68,2019-11-01 00:00:00+00:00,40.0,2
customer68,2019-11-02 00:00:00+00:00,40.0,2
customer68,2019-11-03 00:00:00+00:00,40.0,2
customer68,2019-11-06 00:00:00+00:00,20.0,1
customer68,2019-11-07 00:00:00+00:00,20.0,1
customer68,2019-11-10 00:00:00+00:00,40.0,2
customer68,2019-11-16 00:00:00+00:00,20.0,1
customer68,2019-11-17 00:00:00+00:00,20.0,1
customer68,2019-11-22 00:00:00+00:00,20.0,1
customer68,2019-11-24 00:00:00+00:00,20.0,1
customer68,2019-11-25 00:00:00+00:00,20.0,1
customer68,2019-11-27 00:00:00+00:00,20.0,1
customer68,2019-11-28 00:00:00+00:00,20.0,1
customer68,2019-11-30 00:00:00+00:00,20.0,1
customer68,2019-12-02 00:00:00+00:00,20.0,1
customer68,2019-12-05 00:00:00+00:00,20.0,1
customer68,2019-12-08 00:00:00+00:00,40.0,2
customer68,2019-12-12 00:00:00+00:00,20.0,1
customer68,2019-12-22 00:00:00+00:00,20.0,1
customer68,2019-12-23 00:00:00+00:00,20.0,1
customer68,2019-12-25 00:00:00+00:00,70.0,4
customer68,2019-12-29 00:00:00+00:00,20.0,1
customer68,2019-12-30 00:00:00+00:00,40.0,2
customer68,2020-01-01 00:00:00+00:00,20.0,1
customer68,2020-01-12 00:00:00+00:00,20.0,1
customer68,2020-01-18 00:00:00+00:00,20.0,1
customer68,2020-01-26 00:00:00+00:00,40.0,2
customer68,2020-01-31 00:00:00+00:00,20.0,1
customer68,2020-02-02 00:00:00+00:00,40.0,2
customer68,2020-02-06 00:00:00+00:00,20.0,1
customer68,2020-02-08 00:00:00+00:00,20.0,1
customer68,2020-02-13 00:00:00+00:00,20.0,1
customer68,2020-02-17 00:00:00+00:00,20.0,1
customer68,2020-02-18 00:00:00+00:00,80.0,4
customer68,2020-02-21 00:00:00+00:00,20.0,1
customer68,2020-02-24 00:00:00+00:00,20.0,1
customer680,2020-01-09 00:00:00+00:00,70.0,2
customer680,2020-01-21 00:00:00+00:00,12.0,1
customer680,2020-01-25 00:00:00+00:00,30.0,1
customer680,2020-01-26 00:00:00+00:00,25.0,2
customer680,2020-02-05 00:00:00+00:00,10.0,1
customer680,2020-02-12 00:00:00+00:00,10.0,1
customer680,2020-02-16 00:00:00+00:00,36.0,2
customer680,2020-02-19 00:00:00+00:00,15.0,1
customer680,2020-02-24 00:00:00+00:00,40.0,1
customer681,2020-02-15 00:00:00+00:00,90.0,2
customer682,2019-03-02 00:00:00+00:00,20.0,1
